Geo Point;Geo Shape;codbarrio;nombre;coddistbar;coddistrit;codbar;transporte;stop_id;stop_name;stop_desc;X;Y;zone_id
39.46467637044058, -0.3728520294493678;"{""coordinates"": [-0.372852029449368, 39.46467637044058], ""type"": ""Point""}";1;RUSSAFA;021;2;21;emt;722;Regne de Val�ncia - Russafa;AV REGNE DE VALENCIA 4 - VAL�NCIA;726009.2599999999;4371638.95;
39.463864192123694, -0.369186679075408;"{""coordinates"": [-0.369186679075408, 39.463864192123694], ""type"": ""Point""}";1;RUSSAFA;021;2;21;emt;723;Regne de Val�ncia - Llu�s Sant�ngel;AV REGNE DE VALENCIA 42 - VAL�NCIA;726327.26;4371558.0;
39.46272724678607, -0.36391737579007266;"{""coordinates"": [-0.363917375790073, 39.46272724678607], ""type"": ""Point""}";1;RUSSAFA;021;2;21;emt;724;Regne de Val�ncia - Peris i Valero;AV REGNE DE VALENCIA 80 - VAL�NCIA;726784.33;4371445.05;
39.45793750049406, -0.3737322830429658;"{""coordinates"": [-0.373732283042966, 39.45793750049406], ""type"": ""Point""}";1;RUSSAFA;021;2;21;emt;735;Peris i Valero - Cuba;AV PERIS Y VALERO 61 - VAL�NCIA;725955.33;4370888.71;
39.4617268506914, -0.36950487391421455;"{""coordinates"": [-0.369504873914215, 39.4617268506914], ""type"": ""Point""}";1;RUSSAFA;021;2;21;emt;880;Pintor Salvador Abril - Maties Perell�;C PINTOR SALVADOR ABRIL 34 - VAL�NCIA;726306.81;4371319.95;
39.46105560452673, -0.3533393854026503;"{""coordinates"": [-0.35333938540265, 39.46105560452673], ""type"": ""Point""}";5;PENYA-ROJA;125;12;125;emt;1362;Tom�s Monta�ana - Albereda;C PADRE TOMAS MONTA�ANA ROTONDA (PAR) - VAL�NCIA;727699.94;4371286.18;
39.45929235520013, -0.34627743383737003;"{""coordinates"": [-0.34627743383737, 39.45929235520013], ""type"": ""Point""}";5;PENYA-ROJA;125;12;125;emt;1533;Fran�a - Higinio Noja;AV FRANCIA 51 - VAL�NCIA;728313.35;4371108.33;
39.46005170530687, -0.352146696557467;"{""coordinates"": [-0.352146696557467, 39.46005170530687], ""type"": ""Point""}";5;PENYA-ROJA;125;12;125;emt;1538;Fran�a-Albereda;AV FRANCIA 4 - VAL�NCIA;727805.84;4371177.76;
39.45758473958636, -0.34502295815824136;"{""coordinates"": [-0.345022958158241, 39.45758473958636], ""type"": ""Point""}";5;PENYA-ROJA;125;12;125;emt;1746;Menorca (impar) - Centre Comercial;C  17 - VAL�NCIA;728426.88;4370921.96;
39.458978296449324, -0.34824631170024906;"{""coordinates"": [-0.348246311700249, 39.458978296449324], ""type"": ""Point""}";5;PENYA-ROJA;125;12;125;emt;1956;Pintor Maella (impar) - Fran�a;C  33 - VAL�NCIA;728144.96;4371068.48;
39.45903452224491, -0.3427998513227752;"{""coordinates"": [-0.342799851322775, 39.45903452224491], ""type"": ""Point""}";3;LA CREU DEL GRAU;123;12;123;emt;1541;Menorca - Balears;C  s/n - VAL�NCIA;728613.43;4371088.53;
39.46415755599065, -0.34746199771338454;"{""coordinates"": [-0.347461997713385, 39.46415755599065], ""type"": ""Point""}";3;LA CREU DEL GRAU;123;12;123;emt;1596;Illes Can�ries - Vicente Beltr�n;C ISLAS CANARIAS 133 ACC - VAL�NCIA;728195.52;4371645.38;
39.46181866806311, -0.3391887266048239;"{""coordinates"": [-0.339188726604824, 39.46181866806311], ""type"": ""Point""}";3;LA CREU DEL GRAU;123;12;123;emt;1622;Port - Eivissa;AV PUERTO 256 - VAL�NCIA;728915.03;4371406.75;
39.461657166512374, -0.3604238792040087;"{""coordinates"": [-0.360423879204009, 39.461657166512374], ""type"": ""Point""}";1;MONT-OLIVET;101;10;101;emt;1664;Alcalde Reig  - LLu�s Oliag;C ALCALDE REIG 6 - VAL�NCIA;727088.4;4371335.07;
39.4571533079936, -0.3638609470854726;"{""coordinates"": [-0.363860947085473, 39.4571533079936], ""type"": ""Point""}";1;MONT-OLIVET;101;10;101;emt;2292;Amado Granell Mesado (par) - la Plata;C GENERAL URRUTIA 44 - VAL�NCIA;726807.29;4370826.47;
39.45730462265758, -0.36366487970538547;"{""coordinates"": [-0.363664879705385, 39.45730462265758], ""type"": ""Point""}";1;MONT-OLIVET;101;10;101;emt;2299;Amado Granell Mesado (impar) - la Plata;C GENERAL URRUTIA 49 - VAL�NCIA;726823.67;4370843.76;
39.46098279030533, -0.36196823059739613;"{""coordinates"": [-0.361968230597396, 39.46098279030533], ""type"": ""Point""}";1;MONT-OLIVET;101;10;101;emt;2351;Escultor Jos� Capuz - Benissa;C ESCULTOR JOSE CAPUZ 15 - VAL�NCIA;726957.71;4371256.32;
39.46016880773685, -0.367703736899375;"{""coordinates"": [-0.367703736899375, 39.46016880773685], ""type"": ""Point""}";1;MONT-OLIVET;101;10;101;emt;599;Peris i Valero - Bisbe Jaume P�rez;AV PERIS Y VALERO 136 - VAL�NCIA;726466.8400000001;4371151.53;
39.45561446415216, -0.36684716350982854;"{""coordinates"": [-0.366847163509829, 39.45561446415216], ""type"": ""Point""}";1;MONT-OLIVET;101;10;101;emt;643;Sapadors - la Plata;C ZAPADORES 63 - VAL�NCIA;726555.32;4370648.14;
39.457363657850344, -0.3679826226392791;"{""coordinates"": [-0.367982622639279, 39.457363657850344], ""type"": ""Point""}";1;MONT-OLIVET;101;10;101;emt;644;Sapadors - Dos d'Abril;C ZAPADORES 33 - VAL�NCIA;726451.94;4370839.45;
39.459090446964105, -0.3688929412745267;"{""coordinates"": [-0.368892941274527, 39.459090446964105], ""type"": ""Point""}";1;MONT-OLIVET;101;10;101;emt;645;Sapadors - Sant Gregori;C ZAPADORES 5 - VAL�NCIA;726368.01;4371028.84;
39.457068262762284, -0.3628442799251142;"{""coordinates"": [-0.362844279925114, 39.457068262762284], ""type"": ""Point""}";1;MONT-OLIVET;101;10;101;emt;685;la Plata - Amado Granell Mesado;AV PLATA  DE  LA 77 - VAL�NCIA;726895.05;4370819.59;
39.45553562704458, -0.3870844636251191;"{""coordinates"": [-0.387084463625119, 39.45553562704458], ""type"": ""Point""}";1;LA RAIOSA;091;9;91;emt;1036;Uruguai - Vene�uela;C URUGUAY 38 - VAL�NCIA;724814.13;4370588.69;
39.45798963774463, -0.38675615902101906;"{""coordinates"": [-0.386756159021019, 39.45798963774463], ""type"": ""Point""}";1;LA RAIOSA;091;9;91;emt;1547;Uruguai - Crta. Escriv�;C URUGUAY 27 - VAL�NCIA;724834.48;4370861.91;
39.459078342637085, -0.38460900941848947;"{""coordinates"": [-0.384609009418489, 39.459078342637085], ""type"": ""Point""}";1;LA RAIOSA;091;9;91;emt;1696;Giorgeta - Mora de Rubielos;AV GIORGETA 28 - VAL�NCIA;725015.73;4370988.12;
39.459732198689316, -0.38595425475579515;"{""coordinates"": [-0.385954254755795, 39.459732198689316], ""type"": ""Point""}";1;LA RAIOSA;091;9;91;emt;1783;Uruguai (impar) - Jeroni Muny�s;C URUGUAY 5 - VAL�NCIA;724897.87;4371057.34;
39.459523600437734, -0.38491913537788836;"{""coordinates"": [-0.384919135377888, 39.459523600437734], ""type"": ""Point""}";1;LA RAIOSA;091;9;91;emt;2031;Giorgeta (par) - Ro�s de Corella;AV GIORGETA 28 - VAL�NCIA;724987.61;4371036.77;
39.45908203573662, -0.38424871831643975;"{""coordinates"": [-0.38424871831644, 39.45908203573662], ""type"": ""Point""}";1;LA RAIOSA;091;9;91;emt;436;Giorgeta - Ro�s de Corella;AV GIORGETA 39 - VAL�NCIA;725046.72;4370989.43;
39.45668903770944, -0.38357703895568707;"{""coordinates"": [-0.383577038955687, 39.45668903770944], ""type"": ""Point""}";1;LA RAIOSA;091;9;91;emt;595;Sant Vicent M�rtir - Millars;C SAN VICENTE MARTIR 211 - VAL�NCIA;725112.23;4370725.48;
39.45660492836918, -0.3879520741433663;"{""coordinates"": [-0.387952074143366, 39.45660492836918], ""type"": ""Point""}";1;LA RAIOSA;091;9;91;emt;961;Jaime Beltr�n - Misser Rabassa;C JAIME BELTRAN 13 - VAL�NCIA;724736.03;4370705.22;
39.45968070354599, -0.3940269816836865;"{""coordinates"": [-0.394026981683686, 39.45968070354599], ""type"": ""Point""}";4;SAFRANAR;084;8;84;emt;551;Fontanars dels Alforins - Humanista Mariner;C FONTANARES 41 - VAL�NCIA;724203.41;4371031.5;
39.45457945012266, -0.36071519244041256;"{""coordinates"": [-0.360715192440413, 39.45457945012266], ""type"": ""Point""}";7;CIUTAT DE LES ARTS I DE LES CIENCIES;107;10;107;emt;1417;Inst. Obrer de Val. (impar) - Amado Granell Mesado;C INSTITUTO OBRERO DE VALENCIA 3 - VAL�NCIA;727086.35;4370548.69;
39.45441526896926, -0.3605943813067504;"{""coordinates"": [-0.36059438130675, 39.45441526896926], ""type"": ""Point""}";7;CIUTAT DE LES ARTS I DE LES CIENCIES;107;10;107;emt;1418;Inst. Obrer de Val. (par) - Amado Granell Mesado;C INSTITUTO OBRERO DE VALENCIA 2 - VAL�NCIA;727097.28;4370530.77;
39.45223157555012, -0.347419081163478;"{""coordinates"": [-0.347419081163478, 39.45223157555012], ""type"": ""Point""}";7;CIUTAT DE LES ARTS I DE LES CIENCIES;107;10;107;emt;2051;Eduardo Primo Y�fera - Oceanogr�fic;C  S/N - VAL�NCIA;728238.19;4370321.67;
39.453029042534126, -0.3501997985397676;"{""coordinates"": [-0.350199798539768, 39.453029042534126], ""type"": ""Point""}";7;CIUTAT DE LES ARTS I DE LES CIENCIES;107;10;107;emt;2052;Eduardo Primo Y�fera - �gora;C  S/N - VAL�NCIA;727996.29;4370403.15;
39.45709019710618, -0.356172764356559;"{""coordinates"": [-0.356172764356559, 39.45709019710618], ""type"": ""Point""}";7;CIUTAT DE LES ARTS I DE LES CIENCIES;107;10;107;emt;2054;Professor L�pez Pi�ero (impar) - Institut Obrer de Val�ncia;AUTV AUTOVIA AL SALER DAVANT.I.OBRER - VAL�NCIA;727469.0600000002;4370838.85;
39.45298629948874, -0.353155236365033;"{""coordinates"": [-0.353155236365033, 39.45298629948874], ""type"": ""Point""}";7;CIUTAT DE LES ARTS I DE LES CIENCIES;107;10;107;emt;2235;Actor Antonio Ferrandis (par) - Centre Comercial;AV  S/N (C.C.SALER) - VAL�NCIA;727742.0999999999;4370390.93;
39.452741234088066, -0.360244412504244;"{""coordinates"": [-0.360244412504244, 39.452741234088066], ""type"": ""Point""}";7;CIUTAT DE LES ARTS I DE LES CIENCIES;107;10;107;emt;2297;Amado Granell Mesado (impar) - Antonio Sacramento;C GENERAL URRUTIA SN - VAL�NCIA;727132.84;4370345.83;
39.45428589104666, -0.3694589274197984;"{""coordinates"": [-0.369458927419798, 39.45428589104666], ""type"": ""Point""}";2;EN CORTS;102;10;102;emt;1352;la Plata - Alberola;AV PLATA  DE  LA 33 - VAL�NCIA;726334.88;4370494.1;
39.45609620762131, -0.3748655449211156;"{""coordinates"": [-0.374865544921116, 39.45609620762131], ""type"": ""Point""}";2;EN CORTS;102;10;102;emt;1436;Ausi�s March - Dr. Waksman;AV AUSIAS MARCH 7 - VAL�NCIA;725863.77;4370681.48;
39.45719280922539, -0.3747759830996481;"{""coordinates"": [-0.374775983099648, 39.45719280922539], ""type"": ""Point""}";2;EN CORTS;102;10;102;emt;596;Peris i Valero - Ausi�s March;AV PERIS Y VALERO 36 - VAL�NCIA;725867.93;4370803.43;
39.45888839439698, -0.3707486080999809;"{""coordinates"": [-0.370748608099981, 39.45888839439698], ""type"": ""Point""}";2;EN CORTS;102;10;102;emt;598;Peris i Valero - Sapadors;AV PERIS Y VALERO 84 - VAL�NCIA;726208.99;4371001.75;
39.454033478402884, -0.3727054998685211;"{""coordinates"": [-0.372705499868521, 39.454033478402884], ""type"": ""Point""}";2;EN CORTS;102;10;102;emt;639;B�rnia - Ausi�s March;C BERNIA 13 - VAL�NCIA;726056.32;4370457.93;
39.45162370927048, -0.36782798629623475;"{""coordinates"": [-0.367827986296235, 39.45162370927048], ""type"": ""Point""}";5;NA ROVELLA;105;10;105;emt;1141;Germans Maristes (impar) - Fonteta Sant Llu�s;AV HERMANOS MARISTAS 14 (DAVANT) - VAL�NCIA;726483.8600000001;4370202.69;
39.45000046659349, -0.36964098529916517;"{""coordinates"": [-0.369640985299165, 39.45000046659349], ""type"": ""Point""}";5;NA ROVELLA;105;10;105;emt;630;Fonteta Sant Llu�s - Ebenista Caselles;CRA FUENTE DE SAN LUIS 114 ACC - VAL�NCIA;726333.1;4370017.95;
39.45103380398765, -0.3686551457935972;"{""coordinates"": [-0.368655145793597, 39.45103380398765], ""type"": ""Point""}";5;NA ROVELLA;105;10;105;emt;652;Germans Maristes (par) - Fonteta Sant Llu�s;AV HERMANOS MARISTAS 8 - VAL�NCIA;726414.59;4370135.13;
39.45457065137901, -0.39838336779154243;"{""coordinates"": [-0.398383367791542, 39.45457065137901], ""type"": ""Point""}";2;SANT ISIDRE;082;8;82;metrovlc;27;Safranar;NULL;723844.94;4370453.44;A
39.45103441846973, -0.40280271437368137;"{""coordinates"": [-0.402802714373681, 39.45103441846973], ""type"": ""Point""}";2;SANT ISIDRE;082;8;82;metrovlc;28;Sant Isidre;NULL;723475.9599999998;4370049.94;A
39.45121296698807, -0.4026895180574086;"{""coordinates"": [-0.402689518057409, 39.45121296698807], ""type"": ""Point""}";2;SANT ISIDRE;082;8;82;emt;1936;Campos Crespo - Arquitecte Segura de Lago;C CAMPOS CRESPO 96 - VAL�NCIA;723485.13;4370070.04;
39.456333039909445, -0.4010726323514768;"{""coordinates"": [-0.401072632351477, 39.456333039909445], ""type"": ""Point""}";2;SANT ISIDRE;082;8;82;emt;1938;Tres Creus - Bol�via;AV TRES CRUCES 78 DAVANT (CARRIL BUS) - VAL�NCIA;723607.88;4370642.39;
39.4572016851054, -0.40204427326807096;"{""coordinates"": [-0.402044273268071, 39.4572016851054], ""type"": ""Point""}";2;SANT ISIDRE;082;8;82;emt;2244;Tres Creus - Arxiduc Carles;AV TRES CRUCES 54 (CARRIL BUS) - VAL�NCIA;723521.4899999999;4370736.4;
39.454838716765394, -0.4005880945362753;"{""coordinates"": [-0.400588094536275, 39.454838716765394], ""type"": ""Point""}";2;SANT ISIDRE;082;8;82;emt;2245;Tres Creus - Mari� de C�via;AV TRES CRUCES S/N (CARRIL BUS) - VAL�NCIA;723654.36;4370477.72;
39.45184825467761, -0.37446555286677013;"{""coordinates"": [-0.37446555286677, 39.45184825467761], ""type"": ""Point""}";3;MALILLA;103;10;103;emt;1354;Bernat Descoll - Joaqu�n Benlloch;C BERNAT DESCOLL 14 - VAL�NCIA;725911.93;4370210.95;
39.45095733264283, -0.3788382577803286;"{""coordinates"": [-0.378838257780329, 39.45095733264283], ""type"": ""Point""}";3;MALILLA;103;10;103;emt;1465;Malilla (impar) - Bernat Descoll;CTRA MALILLA S/N (JARD�) - VAL�NCIA;725538.5100000001;4370101.1;
39.4556061323697, -0.3751608924737599;"{""coordinates"": [-0.37516089247376, 39.4556061323697], ""type"": ""Point""}";3;MALILLA;103;10;103;emt;1819;Ausi�s March - Manuel Sanchis Guarner;AV AUSIAS MARCH 8 - VAL�NCIA;725839.94;4370626.34;
39.45204053555977, -0.37273281446223405;"{""coordinates"": [-0.372732814462234, 39.45204053555977], ""type"": ""Point""}";3;MALILLA;103;10;103;emt;1821;Ausi�s March - Bernat Descoll;AV AUSIAS MARCH 48 - VAL�NCIA;726060.4199999999;4370236.64;
39.445515502049666, -0.3817499486729996;"{""coordinates"": [-0.381749948673, 39.445515502049666], ""type"": ""Point""}";3;MALILLA;103;10;103;emt;1944;Bulevard Sud (par) - Malilla;AV  S/N (CARRIL BUS) - VAL�NCIA;725305.4899999999;4369489.76;
39.44489407071309, -0.37565409615701645;"{""coordinates"": [-0.375654096157016, 39.44489407071309], ""type"": ""Point""}";3;MALILLA;103;10;103;emt;1946;Bulevard Sud (par) - Hospital la Fe;AV  S/N (CARRIL BUS) - VAL�NCIA;725832.13;4369436.04;
39.44594026868422, -0.3700384327702318;"{""coordinates"": [-0.370038432770232, 39.44594026868422], ""type"": ""Point""}";3;MALILLA;103;10;103;emt;1947;Bulevard Sud (impar) - Juan Ram�n Jim�nez;AV  S/N - VAL�NCIA;726312.05;4369566.26;
39.4458623463723, -0.38127426797545033;"{""coordinates"": [-0.38127426797545, 39.4458623463723], ""type"": ""Point""}";3;MALILLA;103;10;103;emt;1965;Bulevard Sud (impar) - Malilla;AV  S/N (CARRIL BUS) - VAL�NCIA;725345.31;4369529.45;
39.452561170640784, -0.37308822547840476;"{""coordinates"": [-0.373088225478405, 39.452561170640784], ""type"": ""Point""}";3;MALILLA;103;10;103;emt;1993;Ausi�s March - Olt�;AV AUSIAS MARCH 44 - VAL�NCIA;726028.15;4370293.54;
39.44797640448956, -0.3737898992330675;"{""coordinates"": [-0.373789899233067, 39.44797640448956], ""type"": ""Point""}";3;MALILLA;103;10;103;emt;2343;Vicent Marco Miranda - Llu�s Alcany�s;C  87 (DAVANT) - VAL�NCIA;725982.6;4369782.86;
39.45430865807703, -0.378292990054785;"{""coordinates"": [-0.378292990054785, 39.45430865807703], ""type"": ""Point""}";3;MALILLA;103;10;103;emt;609;Malilla - Pianista Empar Iturbi;CTRA MALILLA 6 - VAL�NCIA;725574.6099999999;4370474.47;
39.44975050171036, -0.3737735225752308;"{""coordinates"": [-0.373773522575231, 39.44975050171036], ""type"": ""Point""}";3;MALILLA;103;10;103;emt;620;Joaqu�n Benlloch - Illa Cabrera;C INGENIERO JOAQU�N BENLLOCH 73 - VAL�NCIA;725978.27;4369979.83;
39.45231556558823, -0.37556750136775074;"{""coordinates"": [-0.375567501367751, 39.45231556558823], ""type"": ""Point""}";3;MALILLA;103;10;103;emt;621;Joaqu�n Benlloch - Olt�;C INGENIERO JOAQU�N BENLLOCH 41 - VAL�NCIA;725815.59;4370260.06;
39.454004428003465, -0.3767517642217278;"{""coordinates"": [-0.376751764221728, 39.454004428003465], ""type"": ""Point""}";3;MALILLA;103;10;103;emt;622;Joaqu�n Benlloch - Pianista Empar Iturbi;C INGENIERO JOAQU�N BENLLOCH 21 - VAL�NCIA;725708.22;4370444.56;
39.45499444974422, -0.3751097382805965;"{""coordinates"": [-0.375109738280597, 39.45499444974422], ""type"": ""Point""}";3;MALILLA;103;10;103;emt;623;Pianista Empar Iturbi - Ausi�s March;C PIANISTA AMPARO ITURBI 80 - VAL�NCIA;725846.32;4370558.57;
39.45645127364373, -0.39050831461495283;"{""coordinates"": [-0.390508314614953, 39.45645127364373], ""type"": ""Point""}";5;FAVARA;085;8;85;metrovlc;26;Patraix;NULL;724516.56;4370681.79;A
39.45223388240422, -0.39331079812431474;"{""coordinates"": [-0.393310798124315, 39.45223388240422], ""type"": ""Point""}";5;FAVARA;085;8;85;emt;1733;Gaspar Aguilar - Hospital Peset;AV GASPAR AGUILAR 92 DUP - VAL�NCIA;724288.95;4370206.67;
39.452448806061106, -0.3928998955957487;"{""coordinates"": [-0.392899895595749, 39.452448806061106], ""type"": ""Point""}";2;L'HORT DE SENABRE;092;9;92;emt;1931;Gaspar Aguilar - M�sic Penella;AV GASPAR AGUILAR 99 - VAL�NCIA;724323.62;4370231.55;
39.452751744499096, -0.38872913409589555;"{""coordinates"": [-0.388729134095896, 39.452751744499096], ""type"": ""Point""}";2;L'HORT DE SENABRE;092;9;92;emt;974;Carters - Llanera de Ranes;C CARTEROS 38 - VAL�NCIA;724681.56;4370275.57;
39.45007608464773, -0.38930104136477023;"{""coordinates"": [-0.38930104136477, 39.45007608464773], ""type"": ""Point""}";2;L'HORT DE SENABRE;092;9;92;emt;975;Carters - Calvo Acacio;C CARTEROS 62 - VAL�NCIA;724640.95;4369977.14;
39.44826694995558, -0.38968702871893973;"{""coordinates"": [-0.38968702871894, 39.44826694995558], ""type"": ""Point""}";2;L'HORT DE SENABRE;092;9;92;emt;978;Carters (par) - Primer de Maig;C CARTEROS 84 - VAL�NCIA;724613.55;4369775.36;
39.44845348063821, -0.333133155712254;"{""coordinates"": [-0.333133155712254, 39.44845348063821], ""type"": ""Point""}";5;NATZARET;115;11;115;emt;1981;Ares d'Alpont - Castell de Pop;PL  3 (DAVANT) - VAL�NCIA;729479.99;4369938.58;
39.45097328762902, -0.3850657511437653;"{""coordinates"": [-0.385065751143765, 39.45097328762902], ""type"": ""Point""}";3;LA CREU COBERTA;093;9;93;emt;1349;Sant Vicent M�rtir - Moss�n Febrer;C SAN VICENTE MARTIR 306 - VAL�NCIA;725002.54;4370087.3;
39.448368176749526, -0.38579746884793625;"{""coordinates"": [-0.385797468847936, 39.448368176749526], ""type"": ""Point""}";3;LA CREU COBERTA;093;9;93;emt;577;Sant Vicent M�rtir - Primer de Maig;C SAN VICENTE MARTIR 340 - VAL�NCIA;724947.9599999998;4369796.3;
39.45133654715024, -0.3847865134985011;"{""coordinates"": [-0.384786513498501, 39.45133654715024], ""type"": ""Point""}";3;LA CREU COBERTA;093;9;93;emt;594;Sant Vicent M�rtir - Fern�ndez de Mesa;C SAN VICENTE MARTIR 300 (DAVANT) - VAL�NCIA;725025.4;4370128.32;
39.45278413403888, -0.39915341443780905;"{""coordinates"": [-0.399153414437809, 39.45278413403888], ""type"": ""Point""}";5;CAMI REAL;095;9;95;emt;2100;Tres Creus (par) - Campos Crespo;AV TRES CRUCES 133 CARRIL BUS (DAVANT) - VAL�NCIA;723784.4;4370253.22;
39.44806230593138, -0.3962233529120857;"{""coordinates"": [-0.396223352912086, 39.44806230593138], ""type"": ""Point""}";5;CAMI REAL;095;9;95;emt;564;Sant Dom�nec de Guzman - Cementeri;PL SANTO DOMINGO DE GUZMAN S/N - VAL�NCIA;724051.69;4369736.37;
39.44011423623236, -0.38894603019309637;"{""coordinates"": [-0.388946030193096, 39.44011423623236], ""type"": ""Point""}";5;CAMI REAL;095;9;95;emt;580;Jos� Soto Mic� - Alcal� de Xivert;C JOSE SOTO MICO 22 - VAL�NCIA;724703.54;4368872.24;
39.44250759126867, -0.36816176307037524;"{""coordinates"": [-0.368161763070375, 39.44250759126867], ""type"": ""Point""}";4;LA FONTETA S.LLUIS;104;10;104;emt;1143;Gravador Jord�n - M�sic Cuesta;C GRABADOR JORDAN 74 - VAL�NCIA;726484.69;4369189.94;
39.441835588378666, -0.36875708486904635;"{""coordinates"": [-0.368757084869046, 39.441835588378666], ""type"": ""Point""}";4;LA FONTETA S.LLUIS;104;10;104;emt;1940;M�sic Cuesta - Pare Presentat;PL MUSICO CUESTA S/N - VAL�NCIA;726435.6299999999;4369113.85;
39.446421459654275, -0.36758837062361294;"{""coordinates"": [-0.367588370623613, 39.446421459654275], ""type"": ""Point""}";4;LA FONTETA S.LLUIS;104;10;104;emt;2239;Actor Antonio Ferrandis (impar) - Font de St. Llu�s;AV  S/N (FRONT COL.LEGI) - VAL�NCIA;726521.35;4369625.83;
39.447297153607266, -0.3911919828409929;"{""coordinates"": [-0.391191982840993, 39.447297153607266], ""type"": ""Point""}";4;SANT MARCEL.LI;094;9;94;emt;1440;Dr. Tom�s Sala - Sant Marcel.l�;C DOCTOR TOMAS SALA 10 (CARRIL BUS) - VAL�NCIA;724487.15;4369663.96;
