Id. Parada;Cod. Via / Cod. Vía;Num. Portal;Suprimida;Denominació / Denominación;Línies / Líneas;Pròximes Arribades / Proximas Llegadas;geo_shape;geo_point_2d
1954.0;58830.0;37 (DAVANT);0;Pintor Maella - Luis Bolinches Compañ (1954);35;http://www.emtvalencia.es/QR.php?sec=est&p=1954;"{""coordinates"": [-0.34817888287840704, 39.45756616431339], ""type"": ""Point""}";39.45756616431339, -0.34817888287840704
2009.0;73920.0;31;0;Tres Creus - Music Ayllón (2009);70;http://www.emtvalencia.es/QR.php?sec=est&p=2009;"{""coordinates"": [-0.4056011744765163, 39.46696562319045], ""type"": ""Point""}";39.46696562319045, -0.4056011744765163
2163.0;46770.0;S/N CAMPING COLL VERT;0;Càmping Coll Vert (2163);24,25;http://www.emtvalencia.es/QR.php?sec=est&p=2163;"{""coordinates"": [-0.33246890172104626, 39.39637147123203], ""type"": ""Point""}";39.39637147123203, -0.33246890172104626
2114.0;;S/N;0;Blasco Ibáñez - Arnau de Vilanova (2114);31;http://www.emtvalencia.es/QR.php?sec=est&p=2114;"{""coordinates"": [-0.3282313810585136, 39.485286053465956], ""type"": ""Point""}";39.485286053465956, -0.3282313810585136
2186.0;;S/N SUPERMERCADO;0;El Perelló (2186);25;http://www.emtvalencia.es/QR.php?sec=est&p=2186;"{""coordinates"": [-0.2770772445498572, 39.274072301819764], ""type"": ""Point""}";39.274072301819764, -0.2770772445498572
2339.0;;47 (DAVANT);0;País Valencià - Salvador Giner (2339);9;http://www.emtvalencia.es/QR.php?sec=est&p=2339;"{""coordinates"": [-0.3809192627406945, 39.42635840378567], ""type"": ""Point""}";39.42635840378567, -0.3809192627406945
2342.0;56250.0;35 (DAVANT);0;Passeig Marítim - Pescadors (2342);32;http://www.emtvalencia.es/QR.php?sec=est&p=2342;"{""coordinates"": [-0.32463156669990606, 39.47048186714071], ""type"": ""Point""}";39.47048186714071, -0.32463156669990606
2044.0;81672.0;S/N;0;Oceanogràfic (2044);15,95;http://www.emtvalencia.es/QR.php?sec=est&p=2044;"{""coordinates"": [-0.347712259536639, 39.452089360320066], ""type"": ""Point""}";39.452089360320066, -0.347712259536639
2051.0;81672.0;S/N;0;Oceanogràfic (2051);15,95;http://www.emtvalencia.es/QR.php?sec=est&p=2051;"{""coordinates"": [-0.3474191095051209, 39.452231747363676], ""type"": ""Point""}";39.452231747363676, -0.3474191095051209
2042.0;81472.0;14;0;Ciutat de la Justícia (2042);15,24,25,35,95;http://www.emtvalencia.es/QR.php?sec=est&p=2042;"{""coordinates"": [-0.35434403801281883, 39.45461725530147], ""type"": ""Point""}";39.45461725530147, -0.35434403801281883
125.0;900.0;127;0;Blasco Ibáñez - Actor Enrique Rambal (125);31,81,N1;http://www.emtvalencia.es/QR.php?sec=est&p=125;"{""coordinates"": [-0.34248106950761237, 39.472942156142324], ""type"": ""Point""}";39.472942156142324, -0.34248106950761237
1809.0;63780.0;31;0;Reus (1809);98,N10;http://www.emtvalencia.es/QR.php?sec=est&p=1809;"{""coordinates"": [-0.3800305451893264, 39.48577524587978], ""type"": ""Point""}";39.48577524587978, -0.3800305451893264
1802.0;28020.0;10 ACC;0;Centre de Salut Xile (1802);32;http://www.emtvalencia.es/QR.php?sec=est&p=1802;"{""coordinates"": [-0.35590183756150034, 39.471848813466174], ""type"": ""Point""}";39.471848813466174, -0.35590183756150034
1804.0;38430.0;18;0;Joaquín Costa - Comte d'Altea (1804);40;http://www.emtvalencia.es/QR.php?sec=est&p=1804;"{""coordinates"": [-0.36712023571018154, 39.46601314355944], ""type"": ""Point""}";39.46601314355944, -0.36712023571018154
2267.0;31530.0;80;0;Fra Juníper Serra - Tres Forques (2267);73;http://www.emtvalencia.es/QR.php?sec=est&p=2267;"{""coordinates"": [-0.4006735938966, 39.463134676018534], ""type"": ""Point""}";39.463134676018534, -0.4006735938966
393.0;;24 (DAVANT);0;Velòdrom Lluís Puig (393);62;http://www.emtvalencia.es/QR.php?sec=est&p=393;"{""coordinates"": [-0.426272562163733, 39.501688776036005], ""type"": ""Point""}";39.501688776036005, -0.426272562163733
508.0;18390.0;JARDÍ ENGUERA;0;Parc de l'Oest (508);70,93,N4;http://www.emtvalencia.es/QR.php?sec=est&p=508;"{""coordinates"": [-0.3956330814543013, 39.4679386051274], ""type"": ""Point""}";39.4679386051274, -0.3956330814543013
564.0;70500.0;S/N;0;Cementeri (564);10;http://www.emtvalencia.es/QR.php?sec=est&p=564;"{""coordinates"": [-0.39622330211505463, 39.44806242190842], ""type"": ""Point""}";39.44806242190842, -0.39622330211505463
771.0;;ILLETA;0;Torres dels Serrans (771);28,95,C1;http://www.emtvalencia.es/QR.php?sec=est&p=771;"{""coordinates"": [-0.37525102444817704, 39.4790937652779], ""type"": ""Point""}";39.4790937652779, -0.37525102444817704
1566.0;81575.0;35;0;Beniferri (1566);62,63,99,N3;http://www.emtvalencia.es/QR.php?sec=est&p=1566;"{""coordinates"": [-0.4000138296522475, 39.49077183864252], ""type"": ""Point""}";39.49077183864252, -0.4000138296522475
1841.0;74650.0;4;0;Valladolid - Vinaròs (1841);12,70;http://www.emtvalencia.es/QR.php?sec=est&p=1841;"{""coordinates"": [-0.36246257648302826, 39.48957374405483], ""type"": ""Point""}";39.48957374405483, -0.36246257648302826
1602.0;71130.0;11;0;Serradora - Peanya (1602);99,N9;http://www.emtvalencia.es/QR.php?sec=est&p=1602;"{""coordinates"": [-0.3375800691131813, 39.462791752047224], ""type"": ""Point""}";39.462791752047224, -0.3375800691131813
2098.0;74730.0;42;0;Hospital 9 d'Octubre (2098);98,99;http://www.emtvalencia.es/QR.php?sec=est&p=2098;"{""coordinates"": [-0.4004944263544219, 39.47853373188218], ""type"": ""Point""}";39.47853373188218, -0.4004944263544219
2154.0;30210.0;35 ACC.;0;Parc Central (2154);8;http://www.emtvalencia.es/QR.php?sec=est&p=2154;"{""coordinates"": [-0.3764386548335048, 39.45830879001045], ""type"": ""Point""}";39.45830879001045, -0.3764386548335048
2177.0;32880.0;35;0;Centre de Salut El Perellonet (2177);25;http://www.emtvalencia.es/QR.php?sec=est&p=2177;"{""coordinates"": [-0.29741631454422524, 39.307562320650234], ""type"": ""Point""}";39.307562320650234, -0.29741631454422524
967.0;81272.0;ILLETA;0;Ramón Asensio - Guàrdia Civil (967);10;http://www.emtvalencia.es/QR.php?sec=est&p=967;"{""coordinates"": [-0.3591744657483553, 39.481774341351915], ""type"": ""Point""}";39.481774341351915, -0.3591744657483553
1775.0;58710.0;32 (DAVANT);0;Palau de la Música  (1775);94;http://www.emtvalencia.es/QR.php?sec=est&p=1775;"{""coordinates"": [-0.36047062722618045, 39.46725379907846], ""type"": ""Point""}";39.46725379907846, -0.36047062722618045
1305.0;35100.0;160;0;Na Jordana (1305);28,95,C1;http://www.emtvalencia.es/QR.php?sec=est&p=1305;"{""coordinates"": [-0.38098106139532484, 39.48107516798812], ""type"": ""Point""}";39.48107516798812, -0.38098106139532484
1332.0;30510.0;63;0;Garbí (1332);28;http://www.emtvalencia.es/QR.php?sec=est&p=1332;"{""coordinates"": [-0.3940344980711975, 39.49194938403], ""type"": ""Point""}";39.49194938403, -0.3940344980711975
2292.0;33480.0;44;0;Amado Granell Mesado (parell) - la Plata (2292);35,6,N9;http://www.emtvalencia.es/QR.php?sec=est&p=2292;"{""coordinates"": [-0.3638609297032735, 39.45715346074879], ""type"": ""Point""}";39.45715346074879, -0.3638609297032735
1015.0;38290.0;56 (DAVANT);0;Jesús Morante Borràs (IX) - (1015);15;http://www.emtvalencia.es/QR.php?sec=est&p=1015;"{""coordinates"": [-0.344281002073847, 39.449373939290034], ""type"": ""Point""}";39.449373939290034, -0.344281002073847
1026.0;;DAVANT  ADOR;0;Ribàs (imparell) - Ador (1026);14;http://www.emtvalencia.es/QR.php?sec=est&p=1026;"{""coordinates"": [-0.3607102765834877, 39.43243787719991], ""type"": ""Point""}";39.43243787719991, -0.3607102765834877
1139.0;;97;0;Ferrer i Bigné - Nelo el Fariner (1139);26;http://www.emtvalencia.es/QR.php?sec=est&p=1139;"{""coordinates"": [-0.3854780059390914, 39.53078870841935], ""type"": ""Point""}";39.53078870841935, -0.3854780059390914
1229.0;70350.0;SANT JOAN BOSCO;0;Orriols - Sant Miquel dels Reis (1229);11;http://www.emtvalencia.es/QR.php?sec=est&p=1229;"{""coordinates"": [-0.36887381262286867, 39.49693001358037], ""type"": ""Point""}";39.49693001358037, -0.36887381262286867
1329.0;;s/n;0;Palmaret - Montcada (1329);26;http://www.emtvalencia.es/QR.php?sec=est&p=1329;"{""coordinates"": [-0.3863323020915442, 39.51769828167446], ""type"": ""Point""}";39.51769828167446, -0.3863323020915442
1365.0;54990.0;ROTONDA (IMPAR);0;Tomàs Montañana - França (1365);40;http://www.emtvalencia.es/QR.php?sec=est&p=1365;"{""coordinates"": [-0.3528515132034492, 39.461067519382574], ""type"": ""Point""}";39.461067519382574, -0.3528515132034492
1441.0;25080.0;43(DAVANT CARRIL BUS);0;Dr. Tomàs Sala (parell) - Sant Vicent Màrtir (1441);18,9,99,N6;http://www.emtvalencia.es/QR.php?sec=est&p=1441;"{""coordinates"": [-0.3872260464914333, 39.4463937783378], ""type"": ""Point""}";39.4463937783378, -0.3872260464914333
1475.0;58020.0;S/N;0;Tanatori Municipal (1475);10;http://www.emtvalencia.es/QR.php?sec=est&p=1475;"{""coordinates"": [-0.39794046128677896, 39.44294482850522], ""type"": ""Point""}";39.44294482850522, -0.39794046128677896
1536.0;58710.0;s/n;0;Parc Gulliver  (1536);19,94;http://www.emtvalencia.es/QR.php?sec=est&p=1536;"{""coordinates"": [-0.3584122988500872, 39.463167259608106], ""type"": ""Point""}";39.463167259608106, -0.3584122988500872
1541.0;47790.0;s/n;0;Menorca - Balears (1541);19,99,N9;http://www.emtvalencia.es/QR.php?sec=est&p=1541;"{""coordinates"": [-0.3427999028776571, 39.4590346945901], ""type"": ""Point""}";39.4590346945901, -0.3427999028776571
1546.0;34620.0;42;0;La Malva-rosa - Gran Canària (1546);92;http://www.emtvalencia.es/QR.php?sec=est&p=1546;"{""coordinates"": [-0.3288024115801968, 39.483501925787834], ""type"": ""Point""}";39.483501925787834, -0.3288024115801968
1551.0;42340.0;43;0;La Cadena - Pare Antón Martí (1551);92,93,98;http://www.emtvalencia.es/QR.php?sec=est&p=1551;"{""coordinates"": [-0.3290620373233248, 39.47543605408529], ""type"": ""Point""}";39.47543605408529, -0.3290620373233248
323.0;66330.0;168;0;Sagunt - Pare Urbà (323);16,26,6;http://www.emtvalencia.es/QR.php?sec=est&p=323;"{""coordinates"": [-0.3750146568891615, 39.48882829404498], ""type"": ""Point""}";39.48882829404498, -0.3750146568891615
326.0;62610.0;85;0;Constitució - Xest (326);16,26,6,N10;http://www.emtvalencia.es/QR.php?sec=est&p=326;"{""coordinates"": [-0.37599760734699206, 39.48931273580833], ""type"": ""Point""}";39.48931273580833, -0.37599760734699206
328.0;62610.0;27;0;Constitució - Màlaga (328);16,26,6,N10;http://www.emtvalencia.es/QR.php?sec=est&p=328;"{""coordinates"": [-0.37875933839996456, 39.485225490769935], ""type"": ""Point""}";39.485225490769935, -0.37875933839996456
353.0;24660.0;3;0;Dr. Nicasi Benlloch - Alcubles (353);28,94;http://www.emtvalencia.es/QR.php?sec=est&p=353;"{""coordinates"": [-0.3885997530662514, 39.48723682292079], ""type"": ""Point""}";39.48723682292079, -0.3885997530662514
364.0;2400.0;19;0;Campanar - Ricardo Micó (364);60,90;http://www.emtvalencia.es/QR.php?sec=est&p=364;"{""coordinates"": [-0.39068798371377594, 39.48589174893528], ""type"": ""Point""}";39.48589174893528, -0.39068798371377594
673.0;31740.0;99;0;Font d'en Corts (imparell) - Roig de lagarda (673);14;http://www.emtvalencia.es/QR.php?sec=est&p=673;"{""coordinates"": [-0.3582236503312717, 39.445669898708644], ""type"": ""Point""}";39.445669898708644, -0.3582236503312717
700.0;18390.0;S/N;0;Hospital General (700);93,N4;http://www.emtvalencia.es/QR.php?sec=est&p=700;"{""coordinates"": [-0.40575275632065544, 39.46951159906982], ""type"": ""Point""}";39.46951159906982, -0.40575275632065544
1242.0;47580.0;32;0;Mediterrània - Dr. Lluch (1242);32;http://www.emtvalencia.es/QR.php?sec=est&p=1242;"{""coordinates"": [-0.3285674711265837, 39.467571542526095], ""type"": ""Point""}";39.467571542526095, -0.3285674711265837
1263.0;20220.0;3;0;Comte de Salvatierra - Colón (1263);13,40;http://www.emtvalencia.es/QR.php?sec=est&p=1263;"{""coordinates"": [-0.36907985561477163, 39.47108531939112], ""type"": ""Point""}";39.47108531939112, -0.36907985561477163
1274.0;73920.0;10;0;Mercat de Castilla (1274);70,73,N5;http://www.emtvalencia.es/QR.php?sec=est&p=1274;"{""coordinates"": [-0.4063797881450883, 39.46600430866627], ""type"": ""Point""}";39.46600430866627, -0.4063797881450883
1128.0;70530.0;94 (DAVANT);0;Mercat de Torrefiel (1128);6,60;http://www.emtvalencia.es/QR.php?sec=est&p=1128;"{""coordinates"": [-0.3762339814634081, 39.497939392725726], ""type"": ""Point""}";39.497939392725726, -0.3762339814634081
1035.0;81310.0;22 (DAVANT INSTITUT);0;Aragó - Finlàndia (1035);10,12,80,93,N1;http://www.emtvalencia.es/QR.php?sec=est&p=1035;"{""coordinates"": [-0.35864489194260896, 39.470826231572865], ""type"": ""Point""}";39.470826231572865, -0.35864489194260896
1052.0;29190.0;109 (DAVANT BALNEARI);0;Eugènia Viñes - Mare de Déu del Sufragi (1052);32;http://www.emtvalencia.es/QR.php?sec=est&p=1052;"{""coordinates"": [-0.3253349908919775, 39.46688930739735], ""type"": ""Point""}";39.46688930739735, -0.3253349908919775
1120.0;54990.0;22;0;Tomàs Montañana (parell) - Astúries (1120);40;http://www.emtvalencia.es/QR.php?sec=est&p=1120;"{""coordinates"": [-0.35230762014534195, 39.46360792755297], ""type"": ""Point""}";39.46360792755297, -0.35230762014534195
734.0;18570.0;11;0;Ciscar - Comte d'Altea (734);13,40;http://www.emtvalencia.es/QR.php?sec=est&p=734;"{""coordinates"": [-0.3663166285891424, 39.46717694166819], ""type"": ""Point""}";39.46717694166819, -0.3663166285891424
795.0;35100.0;106;0;La Bene (795);28,C1;http://www.emtvalencia.es/QR.php?sec=est&p=795;"{""coordinates"": [-0.3836940721505621, 39.47784091946038], ""type"": ""Point""}";39.47784091946038, -0.3836940721505621
684.0;28500.0;44;0;Escultor J. Capuz (parell) - la Plata (684);14,18;http://www.emtvalencia.es/QR.php?sec=est&p=684;"{""coordinates"": [-0.36061729656978164, 39.45855752749811], ""type"": ""Point""}";39.45855752749811, -0.36061729656978164
720.0;43800.0;3;0;Mercat de Russafa (720);14,15,35,6,N9;http://www.emtvalencia.es/QR.php?sec=est&p=720;"{""coordinates"": [-0.3704471511233049, 39.46173146332032], ""type"": ""Point""}";39.46173146332032, -0.3704471511233049
554.0;22020.0;97;0;Conca - Mossén Fenollar (554);11;http://www.emtvalencia.es/QR.php?sec=est&p=554;"{""coordinates"": [-0.39030889864654067, 39.46172798865451], ""type"": ""Point""}";39.46172798865451, -0.39030889864654067
577.0;69330.0;340;0;Creu Coberta (577);27,64;http://www.emtvalencia.es/QR.php?sec=est&p=577;"{""coordinates"": [-0.3857975205030761, 39.448368349079175], ""type"": ""Point""}";39.448368349079175, -0.3857975205030761
582.0;63090.0;52;0;Real de Madrid - Algar del Palància (582);27,9,N6;http://www.emtvalencia.es/QR.php?sec=est&p=582;"{""coordinates"": [-0.3916115584355535, 39.43329553907528], ""type"": ""Point""}";39.43329553907528, -0.3916115584355535
472.0;56340.0;71;0;Petxina - Racó d'Ademús (472);73,95;http://www.emtvalencia.es/QR.php?sec=est&p=472;"{""coordinates"": [-0.4024640064896443, 39.47352355248152], ""type"": ""Point""}";39.47352355248152, -0.4024640064896443
483.0;18390.0;76;0;Cid - Burgos (483);70,93;http://www.emtvalencia.es/QR.php?sec=est&p=483;"{""coordinates"": [-0.4000033131097677, 39.46909989152238], ""type"": ""Point""}";39.46909989152238, -0.4000033131097677
350.0;43380.0;18 (DAVANT);0;Escola Oficial d'Idiomes (350);80,94;http://www.emtvalencia.es/QR.php?sec=est&p=350;"{""coordinates"": [-0.38142905774182184, 39.48265682961038], ""type"": ""Point""}";39.48265682961038, -0.38142905774182184
371.0;59490.0;2;0;Pius XII - Centre Comercial (371);60,62,63,64,92,N3;http://www.emtvalencia.es/QR.php?sec=est&p=371;"{""coordinates"": [-0.39127282010470293, 39.47946388361333], ""type"": ""Point""}";39.47946388361333, -0.39127282010470293
304.0;49500.0;123;0;Camí de Montcada (imparell) - Alemany (304);26;http://www.emtvalencia.es/QR.php?sec=est&p=304;"{""coordinates"": [-0.3810964690976113, 39.49659003403457], ""type"": ""Point""}";39.49659003403457, -0.3810964690976113
324.0;66330.0;192;0;Sagunt - Don Bosco (324);16,26,6;http://www.emtvalencia.es/QR.php?sec=est&p=324;"{""coordinates"": [-0.37395432845458526, 39.491575919354204], ""type"": ""Point""}";39.491575919354204, -0.37395432845458526
164.0;900.0;BARDISSA CENTRAL(J.ROIG);0;Blasco Ibáñez - Rectorat (164);70;http://www.emtvalencia.es/QR.php?sec=est&p=164;"{""coordinates"": [-0.36509352460991623, 39.47906742445329], ""type"": ""Point""}";39.47906742445329, -0.36509352460991623
285.0;49500.0;328;0;Cami de Montcada - Alqueria Ballester (285);26;http://www.emtvalencia.es/QR.php?sec=est&p=285;"{""coordinates"": [-0.3858303478225746, 39.51026974516383], ""type"": ""Point""}";39.51026974516383, -0.3858303478225746
733.0;18570.0;31;0;Ciscar - Borriana (733);13,40;http://www.emtvalencia.es/QR.php?sec=est&p=733;"{""coordinates"": [-0.36512523421088355, 39.46545629263329], ""type"": ""Point""}";39.46545629263329, -0.36512523421088355
738.0;69330.0;153;0;Centre de Salut Gil i Morte (738);10,27,64,9,N6;http://www.emtvalencia.es/QR.php?sec=est&p=738;"{""coordinates"": [-0.3822986796488373, 39.46161062506221], ""type"": ""Point""}";39.46161062506221, -0.3822986796488373
745.0;22020.0;15;0;Conca - Alzira (745);11;http://www.emtvalencia.es/QR.php?sec=est&p=745;"{""coordinates"": [-0.38477227822656634, 39.468316135186136], ""type"": ""Point""}";39.468316135186136, -0.38477227822656634
759.0;7710.0;9;0;Aiora - Xiva (759);72,N5;http://www.emtvalencia.es/QR.php?sec=est&p=759;"{""coordinates"": [-0.39197801334356, 39.46644768614189], ""type"": ""Point""}";39.46644768614189, -0.39197801334356
625.0;31920.0;18;0;Fonteta Sant Lluís - Lleó XIII (625);7;http://www.emtvalencia.es/QR.php?sec=est&p=625;"{""coordinates"": [-0.3717779668628301, 39.45760667960393], ""type"": ""Point""}";39.45760667960393, -0.3717779668628301
643.0;78030.0;63;0;Sapadors (643);6,N7;http://www.emtvalencia.es/QR.php?sec=est&p=643;"{""coordinates"": [-0.3668471915608722, 39.455614644963674], ""type"": ""Point""}";39.455614644963674, -0.3668471915608722
524.0;81020.0;35;0;José Andreu Alabarta - Mariano de Cavia (524);72,73;http://www.emtvalencia.es/QR.php?sec=est&p=524;"{""coordinates"": [-0.4037437337433508, 39.452580597064674], ""type"": ""Point""}";39.452580597064674, -0.4037437337433508
595.0;69330.0;211;0;Sant Vicent Màrtir - Millars (595);27,64,N6;http://www.emtvalencia.es/QR.php?sec=est&p=595;"{""coordinates"": [-0.3835770677247576, 39.45668920051585], ""type"": ""Point""}";39.45668920051585, -0.3835770677247576
609.0;44460.0;6;0;Malilla - Pianista Empar Iturbi (609);8;http://www.emtvalencia.es/QR.php?sec=est&p=609;"{""coordinates"": [-0.37829294982089084, 39.45430880131048], ""type"": ""Point""}";39.45430880131048, -0.37829294982089084
188.0;61410.0;108;0;Primat Reig - Campus Universitari (188);10,90,98;http://www.emtvalencia.es/QR.php?sec=est&p=188;"{""coordinates"": [-0.358121499594735, 39.480124866070085], ""type"": ""Point""}";39.480124866070085, -0.358121499594735
224.0;33090.0;REIXA VIVERS;0;Vivers (224);31,70,71,79,81,N2;http://www.emtvalencia.es/QR.php?sec=est&p=224;"{""coordinates"": [-0.3674069302010988, 39.47768294013996], ""type"": ""Point""}";39.47768294013996, -0.3674069302010988
238.0;53640.0;94;0;Dr. Peset Aleixandre - Joan XXIII (238);60,89;http://www.emtvalencia.es/QR.php?sec=est&p=238;"{""coordinates"": [-0.38298267824901544, 39.49017873479733], ""type"": ""Point""}";39.49017873479733, -0.38298267824901544
249.0;62610.0;332;0;Constitució (parell) - Campaneta (249);16,N2;http://www.emtvalencia.es/QR.php?sec=est&p=249;"{""coordinates"": [-0.3685295301640631, 39.50234324126192], ""type"": ""Point""}";39.50234324126192, -0.3685295301640631
