"";"nombre";"tipo";"direccion";"geometry";"longitud";"latitud";"linea"
"178";"RUSSAFA";"emt";"Germanies - Castell�";"POINT (-0.375009892120028 39.464579728738755)";-0,375009892120028;39,4645797287388;NA
"179";"RUSSAFA";"emt";"Germanies - Sevilla";"POINT (-0.374659396770712 39.46435614075085)";-0,374659396770712;39,4643561407509;NA
"180";"RUSSAFA";"emt";"Cadis - Puerto Rico";"POINT (-0.373688538268446 39.46186651360417)";-0,373688538268446;39,4618665136042;NA
"181";"RUSSAFA";"emt";"Cadis - dels Centelles";"POINT (-0.371806711826821 39.459266102962765)";-0,371806711826821;39,4592661029628;NA
"182";"RUSSAFA";"emt";"Pintor Salvador Abril - Mestre J. Serrano";"POINT (-0.370936975159655 39.46375695760685)";-0,370936975159655;39,4637569576068;NA
"183";"RUSSAFA";"emt";"Peris i Valero - Pintor Salvador Abril";"POINT (-0.367811691225994 39.46042503063265)";-0,367811691225994;39,4604250306326;NA
"184";"PENYA-ROJA";"emt";"Fran�a - Albereda";"POINT (-0.356590346045555 39.46155967389087)";-0,356590346045555;39,4615596738909;NA
"185";"PENYA-ROJA";"emt";"Albereda - Pont del Regne";"POINT (-0.35679206338968 39.46097427682594)";-0,35679206338968;39,4609742768259;NA
"186";"PENYA-ROJA";"emt";"Menorca - Fran�a";"POINT (-0.343502223638204 39.458958960016034)";-0,343502223638204;39,458958960016;NA
"187";"PENYA-ROJA";"emt";"Albereda - Eduard Bosc�";"POINT (-0.358412293362391 39.463167097325396)";-0,358412293362391;39,4631670973254;NA
"188";"PENYA-ROJA";"emt";"Albereda - Pont �ngel Custodi";"POINT (-0.358793015290691 39.4631861106446)";-0,358793015290691;39,4631861106446;NA
"189";"PENYA-ROJA";"emt";"Fran�a-Trafalgar";"POINT (-0.345602394353062 39.45861515524532)";-0,345602394353062;39,4586151552453;NA
"190";"PENYA-ROJA";"emt";"Albereda (riu) - L'Hemisf�ric";"POINT (-0.352962193573413 39.459435343777365)";-0,352962193573413;39,4594353437774;NA
"191";"PENYA-ROJA";"emt";"Albereda (riu) - Museu de les Ci�ncies";"POINT (-0.35026109982505 39.45757014406331)";-0,35026109982505;39,4575701440633;NA
"192";"PENYA-ROJA";"emt";"Menorca (par) - Centre Comercial";"POINT (-0.345891181515928 39.45742880946139)";-0,345891181515928;39,4574288094614;NA
"193";"PENYA-ROJA";"emt";"Pintor Maella - Luis Bolinches Compa�";"POINT (-0.348178843264035 39.4575659832341)";-0,348178843264035;39,4575659832341;NA
"194";"PENYA-ROJA";"emt";"Eduard Bosc� - Balears";"POINT (-0.35772842380462 39.46429782795898)";-0,35772842380462;39,464297827959;NA
"195";"LA CREU DEL GRAU";"emt";"Eivissa - Prof.Vicente Llorens";"POINT (-0.339545112958274 39.461045407643695)";-0,339545112958274;39,4610454076437;NA
"196";"LA CREU DEL GRAU";"emt";"Illes Can�ries - Trafalgar";"POINT (-0.344618160839368 39.463105251510754)";-0,344618160839368;39,4631052515108;NA
"197";"LA CREU DEL GRAU";"emt";"Port - Noguera";"POINT (-0.341827675348232 39.462537418305075)";-0,341827675348232;39,4625374183051;NA
"198";"LA CREU DEL GRAU";"emt";"Pere II El Cerimonios - Luis Merelo y Mas";"POINT (-0.349147202762181 39.463160540196)";-0,349147202762181;39,463160540196;NA
"199";"MONT-OLIVET";"emt";"Regne de Val�ncia (impar) - Alcalde Reig";"POINT (-0.361179249798225 39.46242754503716)";-0,361179249798225;39,4624275450372;NA
"200";"MONT-OLIVET";"emt";"Alcalde Reig - Pont del Regne";"POINT (-0.360132542305357 39.461807121832805)";-0,360132542305357;39,4618071218328;NA
"201";"MONT-OLIVET";"emt";"Alcalde Reig (impar) - Pere Aleixandre";"POINT (-0.358717008018068 39.459861493499595)";-0,358717008018068;39,4598614934996;NA
"202";"MONT-OLIVET";"emt";"Peris i Valero - Escultor Josep Capuz";"POINT (-0.363177535719752 39.462132549161765)";-0,363177535719752;39,4621325491618;NA
"203";"MONT-OLIVET";"emt";"la Plata - Sapadors";"POINT (-0.365744273562781 39.455844060247586)";-0,365744273562781;39,4558440602476;NA
"204";"MONT-OLIVET";"emt";"Peris i Valero - Pere Aleixandre";"POINT (-0.365600113126539 39.46106769649227)";-0,365600113126539;39,4610676964923;NA
"205";"MONT-OLIVET";"emt";"Escultor J. Capuz (impar) - Pere Aleixandre";"POINT (-0.361295756879039 39.459867190398676)";-0,361295756879039;39,4598671903987;NA
"206";"MONT-OLIVET";"emt";"Escultor J. Capuz (impar) - Llu�s Oliag";"POINT (-0.3623830826831 39.46152867971114)";-0,3623830826831;39,4615286797111;NA
"207";"MONT-OLIVET";"emt";"Escultor J. Capuz (par) - Llu�s Oliag";"POINT (-0.362602167785322 39.46151914762836)";-0,362602167785322;39,4615191476284;NA
"208";"LA RAIOSA";"emt";"Carcaixent - Giorgeta";"POINT (-0.386196915504676 39.460713402068755)";-0,386196915504676;39,4607134020688;NA
"209";"LA RAIOSA";"emt";"Uruguai (par) - Jeroni Muny�s";"POINT (-0.386971116713817 39.45831059062129)";-0,386971116713817;39,4583105906213;NA
"210";"LA RAIOSA";"emt";"Giorgeta - Ctra. D'Escriv�";"POINT (-0.383933737438978 39.45799713059618)";-0,383933737438978;39,4579971305962;NA
"211";"LA RAIOSA";"emt";"Sant Vicent M�rtir - Dolores Alcaide";"POINT (-0.38407417676807 39.45587033537401)";-0,38407417676807;39,455870335374;NA
"212";"SAFRANAR";"emt";"Jos� Roca Coll - M�sic Gomis";"POINT (-0.398589520267973 39.45929139588407)";-0,398589520267973;39,4592913958841;NA
"213";"SAFRANAR";"emt";"Arxiduc Carles - M�sic Gomis";"POINT (-0.401318406387666 39.458800833712964)";-0,401318406387666;39,458800833713;NA
"214";"SAFRANAR";"emt";"Arxiduc Carles - Fra Jun�per Serra";"POINT (-0.399211616366586 39.46082078610567)";-0,399211616366586;39,4608207861057;NA
"215";"CIUTAT DE LES ARTS I DE LES CIENCIES";"emt";"Inst. Obrer de Val. (impar) - Autopista Saler";"POINT (-0.357837881972911 39.45581142962912)";-0,357837881972911;39,4558114296291;NA
"216";"CIUTAT DE LES ARTS I DE LES CIENCIES";"emt";"Montolivet - Pere Aleixandre";"POINT (-0.358574362631142 39.45917142170531)";-0,358574362631142;39,4591714217053;NA
"217";"CIUTAT DE LES ARTS I DE LES CIENCIES";"emt";"Actor Antonio Ferrandis (par) - Amado Granell Mesado";"POINT (-0.358131461210656 39.450866961204134)";-0,358131461210656;39,4508669612041;NA
"218";"CIUTAT DE LES ARTS I DE LES CIENCIES";"emt";"Actor Antonio Ferrandis (par) - En Corts";"POINT (-0.362639128635278 39.448848573516734)";-0,362639128635278;39,4488485735167;NA
"219";"CIUTAT DE LES ARTS I DE LES CIENCIES";"emt";"Amado Granell Mesado (impar) - Antonio Ferrandis";"POINT (-0.359339860414313 39.45139828460346)";-0,359339860414313;39,4513982846035;NA
"220";"EN CORTS";"emt";"la Plata - Ausi�s March";"POINT (-0.372036476911595 39.45318765032579)";-0,372036476911595;39,4531876503258;NA
"221";"EN CORTS";"emt";"la Plata - Fonteta Sant Llu�s";"POINT (-0.371796411601765 39.4528969128417)";-0,371796411601765;39,4528969128417;NA
"222";"EN CORTS";"emt";"la Plata - Actriu Pepita Serrador";"POINT (-0.368828603209788 39.45412586037055)";-0,368828603209788;39,4541258603706;NA
"223";"EN CORTS";"emt";"Fonteta Sant Llu�s - B�rnia";"POINT (-0.371621617221309 39.45396293656684)";-0,371621617221309;39,4539629365668;NA
"224";"EN CORTS";"emt";"Puigcampana - Fonteta Sant Llu�s";"POINT (-0.371225857357299 39.454949909722735)";-0,371225857357299;39,4549499097227;NA
"225";"NA ROVELLA";"emt";"la Plata - M�sic �scar Espl�";"POINT (-0.362742084105596 39.45678324782116)";-0,362742084105596;39,4567832478212;NA
"226";"NA ROVELLA";"emt";"Amado Granell Mesado (par) - Arabista Ambrosio Huici";"POINT (-0.362674664044686 39.455528053948)";-0,362674664044686;39,455528053948;NA
"227";"NA ROVELLA";"emt";"Fonteta Sant Llu�s - Alg�mia d'Alfara";"POINT (-0.370664355832295 39.45161529943054)";-0,370664355832295;39,4516152994305;NA
"228";"NA ROVELLA";"emt";"Fonteta Sant Llu�s (impar) - �ngel Villena";"POINT (-0.368403051602577 39.448582834672706)";-0,368403051602577;39,4485828346727;NA
"229";"NA ROVELLA";"emt";"Fonteta Sant Llu�s - Germans Maristes";"POINT (-0.369564963308586 39.45024189393834)";-0,369564963308586;39,4502418939383;NA
"230";"NA ROVELLA";"emt";"Germans Maristes - Jos� Dur�n Mart�nez";"POINT (-0.363150717029329 39.453621062739685)";-0,363150717029329;39,4536210627397;NA
"231";"NA ROVELLA";"emt";"Germans Maristes (par) - Poliesportiu";"POINT (-0.366444728353371 39.4519405644653)";-0,366444728353371;39,4519405644653;NA
"232";"NA ROVELLA";"emt";"Germans Maristes - Institut Jordi de Sant Jordi";"POINT (-0.362914077571615 39.45341290560313)";-0,362914077571615;39,4534129056031;NA
"233";"NA ROVELLA";"emt";"Fonteta Sant Llu�s (par) - �ngel Villena";"POINT (-0.368622425828102 39.448505911378014)";-0,368622425828102;39,448505911378;NA
"234";"NA ROVELLA";"emt";"la Plata - Poeta Miguel Hern�ndez";"POINT (-0.3657235785492 39.455462248659714)";-0,3657235785492;39,4554622486597;NA
"235";"SANT ISIDRE";"emt";"Arquitecte Segura de Lago - Dr. Rafael Bartual";"POINT (-0.403087528333864 39.45352254228501)";-0,403087528333864;39,453522542285;NA
"236";"SANT ISIDRE";"emt";"Jos� Andreu Alabarta - Mariano de Cavia";"POINT (-0.403743785200962 39.45258046308132)";-0,403743785200962;39,4525804630813;NA
"237";"SANT ISIDRE";"emt";"Jos� Andreu Alabarta - Professor �ngel Lacalle";"POINT (-0.404771381334554 39.454266538026744)";-0,404771381334554;39,4542665380267;NA
"238";"MALILLA";"emt";"Malilla (par) - Bernat Descoll";"POINT (-0.379312906328518 39.45048750531328)";-0,379312906328518;39,4504875053133;NA
"239";"MALILLA";"emt";"Malilla (impar) - Illa Formentera";"POINT (-0.379861470936197 39.4468878733452)";-0,379861470936197;39,4468878733452;NA
"240";"MALILLA";"emt";"Malilla (impar) - Illa Cabrera";"POINT (-0.379293706841254 39.44936069884599)";-0,379293706841254;39,449360698846;NA
"241";"MALILLA";"emt";"Pedreguer - Juan Ram�n Jim�nez";"POINT (-0.37605004351617 39.45375859247738)";-0,37605004351617;39,4537585924774;NA
"242";"MALILLA";"emt";"Bulevard Sud (impar) - Hospital la Fe";"POINT (-0.377274913243172 39.44545289725402)";-0,377274913243172;39,445452897254;NA
"243";"MALILLA";"emt";"Bulevard Sud - Ausi�s March";"POINT (-0.369540054297488 39.44559215096376)";-0,369540054297488;39,4455921509638;NA
"244";"MALILLA";"emt";"Ausi�s March - Pianista Mart�nez Carrasco";"POINT (-0.369580900127411 39.44755339390632)";-0,369580900127411;39,4475533939063;NA
"245";"MALILLA";"emt";"Bulevard Sud - Ing. Joaqu�n Benlloch";"POINT (-0.37329215259463 39.44548421724759)";-0,37329215259463;39,4454842172476;NA
"246";"MALILLA";"emt";"Olt� - Joaqu�n Benlloch";"POINT (-0.376667530525118 39.45254661159856)";-0,376667530525118;39,4525466115986;NA
"247";"FAVARA";"emt";"Tres Creus - Gaspar Aguilar";"POINT (-0.395198164504421 39.45032740268518)";-0,395198164504421;39,4503274026852;NA
"248";"L'HORT DE SENABRE";"emt";"Dr. Tom�s Sala - Jer�nima Gal�s";"POINT (-0.393463993419144 39.44907179012227)";-0,393463993419144;39,4490717901223;NA
"249";"L'HORT DE SENABRE";"emt";"Primer de Maig - Gaspar Aguilar";"POINT (-0.393953270570453 39.45038111661185)";-0,393953270570453;39,4503811166119;NA
"250";"L'HORT DE SENABRE";"emt";"Gaspar Aguilar - Calvo Acacio";"POINT (-0.391738205763562 39.45411973713018)";-0,391738205763562;39,4541197371302;NA
"251";"NATZARET";"emt";"Cam� del Canal (impar) - Guitarrista T�rrega";"POINT (-0.33536191339339 39.44726283111445)";-0,33536191339339;39,4472628311145;NA
"252";"NATZARET";"emt";"Punta al Mar - Algemes�";"POINT (-0.333287263697986 39.44458955353036)";-0,333287263697986;39,4445895535304;NA
"253";"NATZARET";"emt";"Punta al Mar - Cam� Canal";"POINT (-0.335218922692874 39.444836644354936)";-0,335218922692874;39,4448366443549;NA
"254";"LA CREU COBERTA";"emt";"Sant Vicent M�rtir - Altamira";"POINT (-0.385278923540447 39.44914622710475)";-0,385278923540447;39,4491462271047;NA
"255";"LA CREU COBERTA";"emt";"Carters (impar) - Primer de Maig";"POINT (-0.389386192226988 39.44834469621467)";-0,389386192226988;39,4483446962147;NA
"256";"LA CREU COBERTA";"emt";"Carters - Moss�n Febrer";"POINT (-0.388974219900704 39.45017108355651)";-0,388974219900704;39,4501710835565;NA
"257";"CAMI REAL";"emt";"Cam� vell Picassent - Tanatori Municipal";"POINT (-0.397940433828818 39.44294462969568)";-0,397940433828818;39,4429446296957;NA
"258";"CAMI REAL";"emt";"Gaspar Aguilar -Crematorio";"POINT (-0.395486872935855 39.449110110563154)";-0,395486872935855;39,4491101105632;NA
"259";"CAMI REAL";"emt";"Jos� Soto Mic� - S�ndic Mojol�";"POINT (-0.388694436379327 39.44010948516621)";-0,388694436379327;39,4401094851662;NA
"260";"CAMI REAL";"emt";"Sant Vicent M�rtir (impar) - Arquebisbe Olaechea";"POINT (-0.387111412216923 39.44423329523164)";-0,387111412216923;39,4442332952316;NA
"261";"CAMI REAL";"emt";"Sant Vicent M�rtir - Rambleta";"POINT (-0.385839971835226 39.447393745828656)";-0,385839971835226;39,4473937458287;NA
"262";"LA FONTETA S.LLUIS";"emt";"Gravador Jord�n - Escultor Pastor";"POINT (-0.367516642430476 39.44431915951616)";-0,367516642430476;39,4443191595162;NA
"263";"SANT MARCEL.LI";"emt";"Dr. Tom�s Sala - Carters";"POINT (-0.390555271544551 39.447666187077964)";-0,390555271544551;39,447666187078;NA
"264";"SANT MARCEL.LI";"emt";"Pius IX - Salvador Perles";"POINT (-0.393722168685805 39.44323173621581)";-0,393722168685805;39,4432317362158;NA
"265";"SANT MARCEL.LI";"emt";"Pius IX - Cabanilles";"POINT (-0.392978669514509 39.445156380092705)";-0,392978669514509;39,4451563800927;NA
"266";"L'AMISTAT";"emt";"Dr. Manuel Candela (impar) - Blasco Ib��ez";"POINT (-0.348411997440467 39.472937552143755)";-0,348411997440467;39,4729375521438;NA
"267";"L'AMISTAT";"emt";"Blasco Ib��ez - Rep�blica Argentina";"POINT (-0.350892284374141 39.474750827898674)";-0,350892284374141;39,4747508278987;NA
"268";"L'AMISTAT";"emt";"Sants Just i Pastor - Rep�blica Argentina";"POINT (-0.352827166969234 39.471175831087805)";-0,352827166969234;39,4711758310878;NA
"269";"L'AMISTAT";"emt";"Cardenal Benlloch - Dr. Vicente Pallar�s";"POINT (-0.352849726404145 39.47417319954802)";-0,352849726404145;39,474173199548;NA
"270";"LA PUNTA";"emt";"Jes�s Morante Borr�s (III)";"POINT (-0.344028783672526 39.447905249383)";-0,344028783672526;39,447905249383;NA
"271";"LA PUNTA";"emt";"Jes�s Morante Borr�s (IX)";"POINT (-0.344280996960301 39.44937376800648)";-0,344280996960301;39,4493737680065;NA
"272";"LA PUNTA";"emt";"Font d'en Corts (par) - Davant Alqueria Reial";"POINT (-0.359659161350969 39.4474420273821)";-0,359659161350969;39,4474420273821;NA
"273";"LA PUNTA";"emt";"Punta al Mar (par) - Canal";"POINT (-0.338268176521987 39.44528983829806)";-0,338268176521987;39,4452898382981;NA
"274";"LA PUNTA";"emt";"Eduardo Primo Y�fera - Front Oceanogr�fic";"POINT (-0.347712208657256 39.45208916997466)";-0,347712208657256;39,4520891699747;NA
"275";"LA PUNTA";"emt";"Barraques del Figuero (impar) - Llauradors";"POINT (-0.34038445093481 39.45073021501919)";-0,34038445093481;39,4507302150192;NA
"276";"LA PUNTA";"emt";"Font d'en Corts - Levantina Alegre";"POINT (-0.360719777376501 39.44867906167321)";-0,360719777376501;39,4486790616732;NA
"277";"LA PUNTA";"emt";"Font d'en Corts (par) - Roig de lagarda";"POINT (-0.358257360851878 39.445592378421466)";-0,358257360851878;39,4455923784215;NA
"278";"LA PUNTA";"emt";"Font d'en Corts (par) - Matador d'en Corts";"POINT (-0.356017966253402 39.44271548748933)";-0,356017966253402;39,4427154874893;NA
"279";"LA PUNTA";"emt";"Font d'en Corts (impar) - Mercavalencia";"POINT (-0.354785974432929 39.43715190627819)";-0,354785974432929;39,4371519062782;NA
"280";"LA PUNTA";"emt";"Font d'en Corts (impar) - Matador d'en Corts";"POINT (-0.356750893504841 39.44336016117471)";-0,356750893504841;39,4433601611747;NA
"281";"LA PUNTA";"emt";"Font d'en Corts - Casa de Roc";"POINT (-0.360671507077655 39.44871724391699)";-0,360671507077655;39,448717243917;NA
"282";"LA PUNTA";"emt";"Carrera del Riu - Entrada casa Rosquilla";"POINT (-0.342995095766761 39.43211300210331)";-0,342995095766761;39,4321130021033;NA
"283";"LA CARRASCA";"emt";"Ramon Llull - Bernat Fenollar";"POINT (-0.346259175004876 39.476993876858906)";-0,346259175004876;39,4769938768589;NA
"284";"LA CARRASCA";"emt";"Tarongers - Ramon Llull";"POINT (-0.344696123269438 39.47990610196957)";-0,344696123269438;39,4799061019696;NA
"285";"LA CARRASCA";"emt";"Catalunya - Clariano";"POINT (-0.351856667163578 39.48077570159943)";-0,351856667163578;39,4807757015994;NA
"286";"LA CARRASCA";"emt";"Tarongers - Facultat d'Economia";"POINT (-0.340036037151851 39.4781153383509)";-0,340036037151851;39,4781153383509;NA
"287";"LA CARRASCA";"emt";"Tarongers - Aparcament";"POINT (-0.335931992053432 39.47692955297913)";-0,335931992053432;39,4769295529791;NA
"288";"LA CARRASCA";"emt";"Tarongers - Col.legi Major";"POINT (-0.339907147267004 39.478523276358096)";-0,339907147267004;39,4785232763581;NA
"289";"EL GRAU";"emt";"Marcos Sopena - Port";"POINT (-0.328409801019433 39.46290404122742)";-0,328409801019433;39,4629040412274;NA
"290";"EL GRAU";"emt";"Port - Joan Josep Sister";"POINT (-0.333232778009229 39.45999093834055)";-0,333232778009229;39,4599909383406;NA
"291";"CIUTAT JARDI";"emt";"Blasco Ib��ez - Hondures";"POINT (-0.345929628389608 39.473890944637155)";-0,345929628389608;39,4738909446372;NA
"292";"CIUTAT JARDI";"emt";"Blasco Ib��ez - Actriu Encarna M��ez";"POINT (-0.346215855073137 39.472987867898)";-0,346215855073137;39,472987867898;NA
"293";"CIUTAT JARDI";"emt";"Sants Just i Pastor - Humanista Furi�";"POINT (-0.345229018870389 39.46896805392755)";-0,345229018870389;39,4689680539275;NA
"294";"NOU MOLES";"emt";"Petxina - P�rez Galdos";"POINT (-0.396753852343552 39.474647644059075)";-0,396753852343552;39,4746476440591;NA
"295";"NOU MOLES";"emt";"Rac� d'Adem�s - Conselleries";"POINT (-0.40275559778262 39.471037956782695)";-0,40275559778262;39,4710379567827;NA
"296";"NOU MOLES";"emt";"Democr�cia - Baladre";"POINT (-0.397398676949965 39.47398903822188)";-0,397398676949965;39,4739890382219;NA
"297";"NOU MOLES";"emt";"P�rez Gald�s - Torres Torres";"POINT (-0.394104817593372 39.472380841000344)";-0,394104817593372;39,4723808410003;NA
"298";"NOU MOLES";"emt";"Petxina - Rac� d'Adem�s";"POINT (-0.402464001570354 39.473523372195054)";-0,402464001570354;39,4735233721951;NA
"299";"NOU MOLES";"emt";"Brasil - Artur Piera";"POINT (-0.395186590160549 39.47071891238284)";-0,395186590160549;39,4707189123828;NA
"300";"BENIMAMET";"emt";"Fires(par) - Cementeri";"POINT (-0.424304690792806 39.50567764369276)";-0,424304690792806;39,5056776436928;NA
"301";"BENIMAMET";"emt";"Moss�n Miguel Tarin (impar) - Miquel Agra�t";"POINT (-0.416348520031262 39.49876077988764)";-0,416348520031262;39,4987607798876;NA
"302";"BENIMAMET";"emt";"Campament (par) - Joaqu�n Mar�n";"POINT (-0.422766621516215 39.50159272074667)";-0,422766621516215;39,5015927207467;NA
"303";"BENIMAMET";"emt";"Polvor� - Campament";"POINT (-0.425126414896004 39.50065812310018)";-0,425126414896004;39,5006581231002;NA
"304";"BENIMAMET";"emt";"Moss�n Miguel Tarin (par) - Carretera de Paterna";"POINT (-0.416241551621997 39.49763995654948)";-0,416241551621997;39,4976399565495;NA
"305";"SOTERNES";"emt";"Nou d'Octubre (par) - Democr�cia";"POINT (-0.405593132617809 39.47208312163937)";-0,405593132617809;39,4720831216394;NA
"306";"SOTERNES";"emt";"Cid - Pere Maria Orts";"POINT (-0.414158491911775 39.46971974751851)";-0,414158491911775;39,4697197475185;NA
